title,category,price_gbp,rating,in_stock,product_url,budget_quality,value_score
The Secret Garden,Classics,15.08,4,TRUE,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,TRUE,0.26525198938992045
The Metamorphosis,Classics,28.58,1,TRUE,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,FALSE,0.03498950314905529
The Pilgrim's Progress,Classics,50.260000000000005,2,TRUE,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,FALSE,0.03979307600477516
The Hound of the Baskervilles (Sherlock Holmes #5),Classics,14.82,2,TRUE,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,FALSE,0.1349527665317139
Little Women (Little Women #1),Classics,28.07,4,TRUE,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,FALSE,0.14250089063056645
Gone with the Wind,Classics,32.49,3,TRUE,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,FALSE,0.09233610341643582
Candide,Classics,58.63,3,TRUE,https://books.toscrape.com/catalogue/candide_316/index.html,FALSE,0.05116834385127068
Animal Farm,Classics,57.220000000000006,3,TRUE,https://books.toscrape.com/catalogue/animal-farm_313/index.html,FALSE,0.05242922055225445
Wuthering Heights,Classics,17.73,3,TRUE,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html,FALSE,0.1692047377326565
The Picture of Dorian Gray,Classics,29.7,2,TRUE,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html,FALSE,0.06734006734006734
The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Classics,26.779999999999998,4,TRUE,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html,FALSE,0.14936519790888725
Beowulf,Classics,38.349999999999994,2,TRUE,https://books.toscrape.com/catalogue/beowulf_126/index.html,FALSE,0.05215123859191657
And Then There Were None,Classics,35.01,2,TRUE,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html,FALSE,0.057126535275635534
The Story of Hong Gildong,Classics,43.190000000000005,4,TRUE,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,FALSE,0.09261403102570039
The Little Prince,Classics,45.42,2,TRUE,https://books.toscrape.com/catalogue/the-little-prince_72/index.html,FALSE,0.04403346543372963
Sense and Sensibility,Classics,37.46,1,TRUE,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,FALSE,0.026695141484249865
Of Mice and Men,Classics,47.11,2,TRUE,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html,FALSE,0.04245383145828911
Emma,Classics,32.93,2,TRUE,https://books.toscrape.com/catalogue/emma_17/index.html,FALSE,0.06073489219556635
Alice in Wonderland (Alice's Adventures in Wonderland #1),Classics,55.53,1,TRUE,https://books.toscrape.com/catalogue/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html,FALSE,0.018008283810552854
Sophie's World,Philosophy,15.94,5,TRUE,https://books.toscrape.com/catalogue/sophies-world_966/index.html,TRUE,0.3136762860727729
The Death of Humanity: and the Case for Life,Philosophy,58.11,4,TRUE,https://books.toscrape.com/catalogue/the-death-of-humanity-and-the-case-for-life_932/index.html,FALSE,0.06883496816382723
The Stranger,Philosophy,17.439999999999998,4,TRUE,https://books.toscrape.com/catalogue/the-stranger_861/index.html,TRUE,0.22935779816513766
Proofs of God: Classical Arguments from Tertullian to Barth,Philosophy,54.21,1,TRUE,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,FALSE,0.018446781036709093
Kierkegaard: A Christian Missionary to Christians,Philosophy,47.13,1,TRUE,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,FALSE,0.02121790791427965
"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",Philosophy,29.93,5,TRUE,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,FALSE,0.1670564650851988
Critique of Pure Reason,Philosophy,20.75,1,TRUE,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,FALSE,0.04819277108433735
"Run, Spot, Run: The Ethics of Keeping Pets",Philosophy,20.02,1,TRUE,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,FALSE,0.04995004995004995
The Nicomachean Ethics,Philosophy,36.339999999999996,1,TRUE,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,FALSE,0.027517886626307102
Meditations,Philosophy,25.89,2,TRUE,https://books.toscrape.com/catalogue/meditations_33/index.html,FALSE,0.0772499034376207
Beyond Good and Evil,Philosophy,43.379999999999995,1,TRUE,https://books.toscrape.com/catalogue/beyond-good-and-evil_6/index.html,FALSE,0.023052097740894423
Chase Me (Paris Nights #2),Romance,25.27,5,TRUE,https://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,FALSE,0.19786307874950534
Black Dust,Romance,34.53,5,TRUE,https://books.toscrape.com/catalogue/black-dust_976/index.html,FALSE,0.1448016217781639
Her Backup Boyfriend (The Sorensen Family #1),Romance,33.97,1,TRUE,https://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html,FALSE,0.02943773918163085
First and First (Five Boroughs #3),Romance,15.97,4,TRUE,https://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html,TRUE,0.25046963055729493
Fifty Shades Darker (Fifty Shades #2),Romance,21.959999999999997,1,TRUE,https://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html,FALSE,0.04553734061930784
The Wedding Dress,Romance,24.12,1,TRUE,https://books.toscrape.com/catalogue/the-wedding-dress_864/index.html,FALSE,0.04145936981757877
Suddenly in Love (Lake Haven #1),Romance,55.99,2,TRUE,https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,FALSE,0.03572066440435792
Something More Than This,Romance,16.24,4,TRUE,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html,TRUE,0.24630541871921185
Doing It Over (Most Likely To #1),Romance,35.61,3,TRUE,https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,FALSE,0.08424599831508003
The Wedding Pact (The O'Malleys #2),Romance,32.61,3,TRUE,https://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html,FALSE,0.09199632014719411
Hold Your Breath (Search and Rescue #1),Romance,28.82,1,TRUE,https://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,FALSE,0.03469812630117974
Dirty (Dive Bar #1),Romance,40.83,4,TRUE,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,FALSE,0.0979671809943669
Take Me Home Tonight (Rock Star Romance #3),Romance,53.98,3,TRUE,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,FALSE,0.05557613931085587
Off the Hook (Fishing for Trouble #1),Romance,47.67,3,TRUE,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,FALSE,0.06293266205160478
A Gentleman's Position (Society of Gentlemen #3),Romance,14.75,5,TRUE,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,TRUE,0.3389830508474576
"Sit, Stay, Love",Romance,20.9,3,TRUE,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,FALSE,0.14354066985645933
A Girl's Guide to Moving On (New Beginnings #2),Romance,31.3,1,TRUE,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,FALSE,0.03194888178913738
The Perfect Play (Play by Play #1),Romance,59.99,3,TRUE,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,FALSE,0.05000833472245374
Dark Lover (Black Dagger Brotherhood #1),Romance,12.870000000000001,1,TRUE,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,FALSE,0.0777000777000777
Changing the Game (Play by Play #2),Romance,13.38,3,TRUE,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,FALSE,0.22421524663677128
A Walk to Remember,Romance,56.43,1,TRUE,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,FALSE,0.0177210703526493
The Purest Hook (Second Circle Tattoos #3),Romance,12.25,1,TRUE,https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html,FALSE,0.08163265306122448
The Obsession,Romance,45.43,1,TRUE,https://books.toscrape.com/catalogue/the-obsession_268/index.html,FALSE,0.02201188641866608
Reservations for Two,Romance,11.1,3,TRUE,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html,FALSE,0.2702702702702703
Best of My Love (Fool's Gold #20),Romance,27.41,2,TRUE,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,FALSE,0.07296607077708865
Where Lightning Strikes (Bleeding Stars #3),Romance,39.77,3,TRUE,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,FALSE,0.07543374402816193
This One Moment (Pushing Limits #1),Romance,48.71,1,TRUE,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,FALSE,0.020529665366454525
"Rhythm, Chord & Malykhin",Romance,28.34,2,TRUE,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,FALSE,0.07057163020465773
My Perfect Mistake (Over the Top #1),Romance,38.92,2,TRUE,https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,FALSE,0.051387461459403906
Listen to Me (Fusion #1),Romance,58.99,3,TRUE,https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,FALSE,0.05085607730123749
Imperfect Harmony,Romance,34.74,4,TRUE,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html,FALSE,0.11514104778353482
Fighting Fate (Fighting #6),Romance,39.24,3,TRUE,https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,FALSE,0.0764525993883792
Deep Under (Walker Security #1),Romance,47.09,5,TRUE,https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,FALSE,0.10617965597791462
Charity's Cross (Charles Towne Belles #4),Romance,41.24,1,TRUE,https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html,FALSE,0.02424830261881668
Bounty (Colorado Mountain #7),Romance,37.260000000000005,4,TRUE,https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,FALSE,0.10735373054213633
I Had a Nice Time And Other Lies...: How to find love & sh*t like that,Womens Fiction,57.36,4,TRUE,https://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html,FALSE,0.0697350069735007
Will You Won't You Want Me?,Womens Fiction,13.860000000000001,3,TRUE,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,FALSE,0.21645021645021642
Keep Me Posted,Womens Fiction,20.459999999999997,4,TRUE,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,FALSE,0.19550342130987294
Grey (Fifty Shades #4),Womens Fiction,48.49,4,TRUE,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,FALSE,0.0824912353062487
Meternity,Womens Fiction,43.58,3,TRUE,https://books.toscrape.com/catalogue/meternity_478/index.html,FALSE,0.06883891693437356
Some Women,Womens Fiction,13.729999999999999,5,TRUE,https://books.toscrape.com/catalogue/some-women_341/index.html,TRUE,0.36416605972323385
Shopaholic Ties the Knot (Shopaholic #3),Womens Fiction,48.39,5,TRUE,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,FALSE,0.10332713370531102
Can You Keep a Secret?,Womens Fiction,21.939999999999998,1,TRUE,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,FALSE,0.0455788514129444
Twenties Girl,Womens Fiction,42.8,2,TRUE,https://books.toscrape.com/catalogue/twenties-girl_292/index.html,FALSE,0.04672897196261683
The Undomestic Goddess,Womens Fiction,45.75,4,TRUE,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html,FALSE,0.08743169398907104
The Nanny Diaries (Nanny #1),Womens Fiction,52.53,5,TRUE,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html,FALSE,0.09518370454978108
The Devil Wears Prada (The Devil Wears Prada #1),Womens Fiction,44.290000000000006,1,TRUE,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,FALSE,0.022578460149017834
Something Borrowed (Darcy & Rachel #1),Womens Fiction,48.96,5,TRUE,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html,FALSE,0.10212418300653595
Something Blue (Darcy & Rachel #2),Womens Fiction,54.620000000000005,1,TRUE,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,FALSE,0.01830831197363603
I've Got Your Number,Womens Fiction,19.69,1,TRUE,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html,FALSE,0.05078720162519045
The Edge of Reason (Bridget Jones #2),Womens Fiction,19.18,4,TRUE,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,TRUE,0.20855057351407716
Bridget Jones's Diary (Bridget Jones #1),Womens Fiction,29.82,1,TRUE,https://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html,FALSE,0.0335345405767941
Soumission,Fiction,50.1,1,TRUE,https://books.toscrape.com/catalogue/soumission_998/index.html,FALSE,0.01996007984031936
Private Paris (Private #10),Fiction,47.61,5,TRUE,https://books.toscrape.com/catalogue/private-paris-private-10_958/index.html,FALSE,0.10501995379122034
"We Love You, Charlie Freeman",Fiction,50.27,5,TRUE,https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html,FALSE,0.09946290033817386
Thirst,Fiction,17.27,5,TRUE,https://books.toscrape.com/catalogue/thirst_946/index.html,TRUE,0.2895193977996526
The Murder That Never Was (Forensic Instincts #5),Fiction,54.11,3,TRUE,https://books.toscrape.com/catalogue/the-murder-that-never-was-forensic-instincts-5_939/index.html,FALSE,0.05544261689151728
Tuesday Nights in 1980,Fiction,21.04,2,TRUE,https://books.toscrape.com/catalogue/tuesday-nights-in-1980_870/index.html,FALSE,0.09505703422053233
The Vacationers,Fiction,42.15,4,TRUE,https://books.toscrape.com/catalogue/the-vacationers_863/index.html,FALSE,0.09489916963226572
The Regional Office Is Under Attack!,Fiction,51.36,5,TRUE,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html,FALSE,0.09735202492211838
Finders Keepers (Bill Hodges Trilogy #2),Fiction,53.53,5,TRUE,https://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html,FALSE,0.09340556697179152
The Time Keeper,Fiction,27.88,5,TRUE,https://books.toscrape.com/catalogue/the-time-keeper_766/index.html,FALSE,0.1793400286944046
The Testament of Mary,Fiction,52.67,4,TRUE,https://books.toscrape.com/catalogue/the-testament-of-mary_765/index.html,FALSE,0.07594456047085628
The First Hostage (J.B. Collins #2),Fiction,25.85,3,TRUE,https://books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html,FALSE,0.11605415860735009
Take Me with You,Fiction,45.21,3,TRUE,https://books.toscrape.com/catalogue/take-me-with-you_741/index.html,FALSE,0.06635700066357
Still Life with Bread Crumbs,Fiction,26.41,3,TRUE,https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,FALSE,0.11359333585762968
Shtum,Fiction,55.839999999999996,4,TRUE,https://books.toscrape.com/catalogue/shtum_733/index.html,FALSE,0.07163323782234958
My Name Is Lucy Barton,Fiction,41.56,1,TRUE,https://books.toscrape.com/catalogue/my-name-is-lucy-barton_720/index.html,FALSE,0.02406159769008662
My Mrs. Brown,Fiction,24.479999999999997,3,TRUE,https://books.toscrape.com/catalogue/my-mrs-brown_719/index.html,FALSE,0.12254901960784316
Mr. Mercedes (Bill Hodges Trilogy #1),Fiction,28.9,1,TRUE,https://books.toscrape.com/catalogue/mr-mercedes-bill-hodges-trilogy-1_717/index.html,FALSE,0.03460207612456748
I Am Pilgrim (Pilgrim #1),Fiction,10.6,4,TRUE,https://books.toscrape.com/catalogue/i-am-pilgrim-pilgrim-1_703/index.html,TRUE,0.37735849056603776
Eligible (The Austen Project #4),Fiction,27.09,3,TRUE,https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html,FALSE,0.11074197120708748
Eight Hundred Grapes,Fiction,14.39,4,TRUE,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,TRUE,0.27797081306462823
Dear Mr. Knightley,Fiction,11.209999999999999,5,TRUE,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,TRUE,0.4460303300624443
Cometh the Hour (The Clifton Chronicles #6),Fiction,25.01,3,TRUE,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,FALSE,0.11995201919232307
Balloon Animals,Fiction,17.03,3,TRUE,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,FALSE,0.17615971814445094
A Man Called Ove,Fiction,39.720000000000006,1,TRUE,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,FALSE,0.025176233635448134
The Silent Sister (Riley MacPherson #1),Fiction,46.290000000000006,5,TRUE,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,FALSE,0.1080146899978397
The Dinner Party,Fiction,56.54,2,TRUE,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,FALSE,0.035373187124159884
The Improbability of Love,Fiction,59.449999999999996,1,TRUE,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,FALSE,0.01682085786375105
Mothering Sunday,Fiction,13.34,2,TRUE,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,FALSE,0.14992503748125938
Lies and Other Acts of Love,Fiction,45.14,1,TRUE,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,FALSE,0.022153300841825433
